,app_id,title,location,location_2d
2299,1318090,Vertigo Remastered,"[-0.02812004 -0.02925808 -0.00944807  0.08455829 -0.0062724   0.04691399
 -0.00732694  0.00663723 -0.01913878 -0.00931242 -0.04805485  0.00804221
  0.00040023 -0.14733316 -0.10904883  0.06910186 -0.11215959  0.09737648
  0.0219551  -0.1396361  -0.00170634 -0.12509347 -0.00241284 -0.04059788
  0.12725778 -0.0474268   0.04056409 -0.04369411  0.13557239 -0.10994578
 -0.08383624 -0.06464743 -0.11235251  0.05280931 -0.10532873 -0.01849016
 -0.03237127 -0.04570365  0.11086902  0.02872178  0.06183503 -0.09412754
  0.04882969  0.035257    0.03383531  0.07260101 -0.02302153 -0.13316174
 -0.07795534 -0.16510244 -0.00901125 -0.0024358  -0.13394882  0.00341877
  0.04714193 -0.03738153  0.00081363  0.1380933   0.12164731 -0.07956806
  0.07599423 -0.0485517  -0.01650998  0.02747996]",[26.662184 54.405415]
2300,1318690,shapez,"[-0.14081877 -0.14943819  0.13284293 -0.07264328 -0.01363721 -0.08603285
  0.11660597 -0.0652566   0.02704789 -0.05885476 -0.12533939 -0.01106857
 -0.12573229 -0.15801714  0.06801123 -0.00139385  0.03989781  0.05978092
  0.06137575  0.04355104  0.05077932  0.05134201 -0.00708392 -0.0123611
  0.06547225  0.07570486  0.29088008 -0.09949946 -0.02122405 -0.10733981
  0.1311951   0.08733782  0.08465981  0.09052461  0.14151569 -0.013376
 -0.02886941  0.11161029  0.01644074  0.1471863  -0.20417261 -0.04669659
  0.0119624  -0.07640445  0.22110945 -0.01722934  0.06956127  0.07986017
  0.05012093  0.1715921  -0.02292758  0.00436726  0.02495667  0.0860828
  0.0807102   0.08309454 -0.00539854 -0.07343266 -0.02545294  0.1412241
 -0.07127434 -0.0824898   0.00229969  0.09244809]",[  4.9740877 -13.22657  ]
2301,1321680,Hello Neighbor 2,"[ 0.05759225  0.069474    0.01328572 -0.0953944   0.0010704   0.04219582
 -0.01060884  0.00032313  0.01420494  0.04151684  0.01729676  0.05339681
 -0.06752755  0.02414305 -0.03475349 -0.12997614  0.07254258  0.06230497
  0.10095219 -0.163262    0.02328837 -0.06956961 -0.00224618 -0.15279147
 -0.04249217 -0.036285    0.06210556  0.01250227  0.00429247  0.03035169
  0.01357798  0.12533985 -0.00461771 -0.04197272  0.10519689  0.14504953
 -0.00220421  0.04247744  0.07569925 -0.01994664  0.03453216 -0.09842792
 -0.08100362 -0.00396982 -0.02828707  0.01773048 -0.02531884  0.07160772
  0.0256972   0.0624822  -0.0089742  -0.03601155 -0.03618241 -0.07524729
 -0.09709125 -0.1463656   0.0759345   0.0608339  -0.09268364  0.05210229
  0.10857535  0.05495232 -0.12833524 -0.07731908]",[  1.6753261 -23.991365 ]
2302,1324530,Warhammer 40000: Shootas Blood & Teef,"[-0.11780824 -0.05132925  0.01171168  0.06855805 -0.11519956  0.13462426
 -0.05440757  0.03019845 -0.15071562 -0.04498354 -0.11183219  0.07337809
 -0.07667983 -0.10927493 -0.00047584  0.18809824 -0.06091572  0.08740419
  0.12280379 -0.07975181  0.02676467  0.09856325  0.00172094  0.02080241
 -0.01179395 -0.08838766  0.17015909 -0.02982812  0.11203158 -0.05730091
  0.11165421 -0.06366408  0.01973095  0.16641878 -0.16168894 -0.01291246
 -0.13337053  0.08461537  0.06408711  0.11261526 -0.03966887 -0.01281277
 -0.04438423 -0.0258593   0.09494539 -0.03402497 -0.09863835 -0.09449875
  0.07263373  0.14487377  0.01891146 -0.0030584  -0.08681137  0.12023269
  0.07323694 -0.07812165  0.04413622 -0.07330091 -0.01775562  0.08965757
 -0.15716809  0.18598203  0.04413423  0.15216842]",[-21.335564  40.330025]
2303,1324780,Easy Red 2,"[ 0.05800725 -0.00276582 -0.07930525 -0.10365681  0.02048873  0.01660657
  0.0675477  -0.06355634 -0.07803353  0.09419027 -0.03513418  0.09489602
 -0.09325284 -0.04672074  0.06826045 -0.12161658  0.04877003  0.0961189
  0.14204192 -0.14283149 -0.01600724 -0.048344   -0.01309625 -0.11367285
  0.03498081  0.05170614  0.03619574 -0.01541011  0.02628769  0.0279137
  0.09160189  0.10559307 -0.00889792  0.07453837  0.11646291  0.07306577
  0.00655912  0.02332331  0.09874899 -0.08696336  0.00428049 -0.00831817
 -0.06467586 -0.01509689 -0.02236466 -0.00074087 -0.0436762  -0.04453478
  0.02004243  0.06741547 -0.08326725 -0.04988482  0.02424645 -0.03984133
 -0.0913054   0.0011556  -0.00025765  0.08948502 -0.03149537  0.01267397
  0.08498939  0.08418678 -0.0459964  -0.05986315]",[  5.853292 -21.095325]
2304,1307890,Kingdoms Reborn,"[ 0.11365166  0.0685021   0.01988287 -0.00875588  0.10335389  0.03226908
 -0.06786268 -0.03390392 -0.1261312  -0.09895434 -0.01368286 -0.12234152
 -0.05248042 -0.15511054 -0.09426881 -0.00666851 -0.0814143   0.12851243
 -0.01581728  0.02499701  0.08215885  0.06940665  0.02571743  0.07968713
  0.00321734  0.09892734 -0.03681401 -0.13001636 -0.05967773 -0.05712405
  0.07803107  0.14850055  0.01804816  0.07076079  0.1027997   0.10682151
 -0.08728689 -0.18326043  0.03135125  0.16325217  0.02982349  0.02206627
 -0.17900248 -0.11384796  0.06167531 -0.0426386  -0.15899247 -0.09729492
 -0.05916947 -0.09928749 -0.11292964  0.04603885  0.18974778  0.01968419
  0.06026001 -0.07317595 -0.03975993 -0.0705706   0.09203486  0.03884938
  0.13375606  0.03046985 -0.00674946  0.11264984]",[-10.227134  17.761763]
2305,1324130,Stranded: Alien Dawn,"[-5.9298955e-02 -6.1379693e-02 -4.9040612e-02 -2.7502108e-02
  3.6301736e-02 -9.1281198e-03  5.3544652e-02 -1.4754982e-01
 -1.0558878e-01 -1.9423138e-02 -1.1354719e-01  8.5589901e-02
 -6.1377581e-02 -7.0361681e-02  1.1165526e-01  2.9325261e-04
  6.8382613e-02 -7.8911677e-02  1.1363813e-01  1.4632334e-02
  1.1441897e-02 -4.4154014e-02  1.8543225e-02 -3.8572524e-02
 -1.9889753e-02  1.0809854e-01  3.5514012e-02 -1.0036209e+00
 -9.3914874e-02 -1.6721006e-02  4.5111410e-02  8.1695184e-02
  2.5028574e-01 -1.9740239e-02  3.7311099e-02  7.3804103e-02
 -1.8311257e-02  1.2138832e-03 -4.1454852e-02 -1.8616501e-02
 -1.4273740e-01 -4.4958767e-02  1.2473293e-02 -2.1065159e-02
  3.0602872e-02 -3.4448460e-02  1.3139038e-03  8.9652427e-03
 -2.1956367e-03  5.3059135e-02 -5.8893099e-02 -9.4543308e-02
 -9.4554154e-03  5.0463248e-02 -9.7089512e-03  4.4560298e-02
  5.2505627e-02 -1.2696890e-02  9.3830705e-02  2.9142084e-02
  3.2962989e-03 -1.5127933e-02  4.5943942e-02 -8.2427301e-02]",[-30.51713     0.7862676]
2306,1329500,SpiderHeck,"[-0.02606589  0.03302415  0.01650604 -0.15491474 -0.02642459 -0.12803163
 -0.00220675  0.10950743  0.0652182   0.12646586 -0.02095767  0.00084854
 -0.1170152  -0.06213939 -0.01505267 -0.05479028  0.02222516  0.02919194
  0.05155525 -0.3042122   0.1413107   0.07327738  0.00920665 -0.11752745
 -0.00963752 -0.02434105  0.05753712  0.09912346 -0.02862794 -0.04469369
 -0.01476162  0.01022891  0.06962776  0.14334984  0.04013436 -0.00033889
 -0.09718487  0.03335185  0.06790992  0.11088507  0.03723252 -0.15505564
 -0.07084887 -0.03710037  0.00518461  0.04048313 -0.15321629  0.03172751
  0.02562363 -0.02884228 -0.06135103  0.1263058  -0.00653299 -0.10435436
  0.00464328  0.00425236  0.03377001  0.08550363  0.0199348  -0.02130424
  0.02037258  0.00747609 -0.1882773  -0.01101199]",[36.6031   13.158861]
2307,1330000,Stolen Realm,"[-7.65281990e-02 -4.60192300e-02  7.83192143e-02  1.76872998e-01
 -3.85043509e-02 -1.15018427e-01 -7.19555989e-02  8.68074596e-03
  4.83636782e-02  1.20980842e-02  9.86724421e-02 -1.95907261e-02
 -1.16453290e-01 -4.79752719e-02 -6.88608512e-02  1.29258201e-01
 -2.33353339e-02  1.40414163e-01  1.11422071e-03  4.76643331e-02
  1.42792091e-01 -3.79950590e-02  5.12315817e-02 -1.14057045e-02
  1.57766920e-02 -6.69539301e-03 -8.36357549e-02 -5.04780449e-02
 -8.62202123e-02 -4.93814759e-02  1.13745406e-01 -1.12977304e-01
  1.05856061e-01 -2.19498319e-03 -2.48852655e-01 -1.11271285e-01
 -5.60295247e-02 -8.93585831e-02 -3.99034545e-02  1.05381854e-01
  3.84379700e-02 -8.47311392e-02  3.68072689e-02  7.34951207e-03
  8.25659782e-02 -1.15910448e-01  1.54477479e-02  1.15341417e-01
 -4.88070622e-02  9.82322544e-02 -8.86421622e-05 -5.77587076e-02
 -4.73842919e-02 -1.69826038e-02 -6.78076744e-02 -1.86355244e-02
 -6.24915399e-02 -4.46747690e-02  8.14217925e-02 -5.45613579e-02
 -8.29536840e-02  8.30390006e-02  8.33712146e-02  2.16585696e-01]",[-27.366478 -53.256622]
2308,1335830,Len's Island,"[ 0.04837344  0.03046114  0.0393884   0.24146886  0.10777478  0.234454
 -0.09940201  0.11791771  0.01083049  0.04113623  0.06332674  0.03488531
 -0.06206321 -0.11311317 -0.00136783 -0.09782259 -0.06693908  0.16205002
 -0.01403555 -0.0542452  -0.00539313 -0.09402948 -0.00223526 -0.0837482
 -0.00099571 -0.07440174  0.05169844 -0.05620346  0.05047282 -0.16033003
  0.01016882 -0.10846809 -0.09229075  0.11885407  0.02347751  0.06844676
  0.00551843 -0.04190724  0.07493865 -0.04536862  0.06750487 -0.13041672
 -0.10342623 -0.11647706  0.02269413 -0.01333562 -0.03921873  0.05466407
  0.10081023  0.11009616  0.06172206 -0.03050191 -0.03677357 -0.07804189
 -0.04723516 -0.0539305   0.0907411  -0.06455906 -0.11042754  0.13637425
 -0.01128487  0.16293652 -0.09715146  0.19906639]",[-11.001293 -30.381313]
2309,1328670,Mass Effect™ Legendary Edition,"[ 0.09670188  0.13984443  0.01880567 -0.1511564  -0.01627933 -0.01525474
 -0.12408201  0.05349139 -0.09361675  0.03153998  0.06258001 -0.12636279
 -0.06508364 -0.09409688 -0.08220069 -0.07147924 -0.05739045  0.12013633
 -0.08018077 -0.04860437  0.14979649  0.04160133  0.03955364  0.04628407
 -0.02232265  0.03684599 -0.06255105  0.01755774 -0.10989722 -0.02170826
  0.11307312  0.07704459  0.03711635  0.10838643  0.14622363  0.06876546
 -0.03584623 -0.08408815 -0.00040778  0.21932952 -0.00480607  0.02994246
 -0.14626807 -0.11257897  0.05338715  0.00453759 -0.08533416 -0.0547687
 -0.21547835 -0.05554531 -0.08729138 -0.04579692  0.13115098 -0.09979746
  0.02536363 -0.07733151  0.05992642 -0.1174084   0.14161462  0.02426462
  0.04882582  0.08236663 -0.06849115  0.19813117]",[-8.600074 19.49981 ]
2310,1328660,Need for Speed™ Hot Pursuit Remastered,"[ 0.02295612  0.07537175 -0.06035096 -0.09403717 -0.23082365  0.06154807
 -0.06444123  0.01305758  0.06481579  0.11809794 -0.10779409 -0.02210443
 -0.16328636 -0.00808381 -0.07257827 -0.01490809  0.01592285  0.10374167
 -0.07800727 -0.0373112   0.07759851 -0.01530304 -0.06584445  0.06011726
 -0.12950118 -0.04609849  0.07089429  0.10187782 -0.04742062  0.1376115
 -0.00460632 -0.11936168  0.04275453  0.07903814 -0.02360585  0.00708262
  0.00481402 -0.1421681   0.07962355  0.0689724   0.02693407 -0.0696908
 -0.02999284 -0.09052449  0.02189603  0.19997475 -0.07320666 -0.03102251
  0.12222221 -0.11062472 -0.07162283  0.08780377 -0.02776784  0.01031439
  0.06994713  0.02587694  0.01587858  0.10980868  0.02864099 -0.0358654
  0.08298958  0.12633263 -0.11526831 -0.0113468 ]",[ 32.3241  -16.85587]
2311,1333350,Angel Legion,"[-1.9096726  -1.922926    0.60078937  1.3462782   0.25835764  0.7232558
 -1.6459112  -0.9413821  -0.37757793  0.94269943 -2.0603988  -1.7325344
  1.0414774   1.1953124   1.9026073  -0.03318492 -0.08392093 -0.0413968
  1.707511    1.3948991   1.6749772  -0.17075285  0.46511015  0.12880814
 -0.11765653  0.6289607   0.82373637  0.23525016  0.06304675  1.239504
  0.14703903  1.185224   -1.1062968  -0.23991506  0.29057804  0.14828521
  0.8919323  -1.0040009  -0.42327535  2.776821    0.37697995 -0.6381954
 -1.1468064  -1.2270662  -0.04990326  0.9599171   2.0618958   1.0272617
 -0.35694548  0.678442    0.9060396   0.10211906 -0.08345652 -0.33909318
 -0.09003624  0.3811436  -0.3786716  -1.9494783  -1.2353337  -2.1791413
  0.08523907 -0.12647286  0.7740473   0.43832144]",[-32.13994     4.6866093]
2312,1335200,Action Taimanin,"[-0.08829331  0.0605509  -0.02203846  0.01793504  0.05449784 -0.07551112
  0.01649416  0.02466868 -0.16248503 -0.07238758  0.14530991 -0.04095323
 -0.12562868 -0.15804328  0.12385846 -0.07736034 -0.02053451  0.01721435
 -0.07459021 -0.0997332   0.03833763 -0.07493998 -0.05087815 -0.0428757
  0.17504033 -0.12238394 -0.02311122 -0.01661989 -0.12527476  0.0199939
  0.04468579  0.05897228 -0.01022988  0.2603138  -0.01146128 -0.02907895
 -0.08801825  0.02861847 -0.00985796 -0.01290852  0.11352199 -0.09512444
 -0.08563582 -0.11278021  0.03970004 -0.03951343  0.06862871  0.04188072
 -0.04380976  0.00361904 -0.05099503  0.00042887 -0.04889994 -0.0293372
 -0.16209702  0.03562927 -0.05697227 -0.02696686  0.07852091 -0.04800368
 -0.10463288  0.1667435  -0.02578494  0.12046185]",[22.572224 24.554556]
2313,1337760,Potion Permit,"[ 0.06639338  0.12193606  0.00916374 -0.16965912 -0.01781819 -0.01312164
 -0.01707066  0.01013462  0.0100235   0.04251487 -0.01137112  0.07629739
 -0.09251291  0.008179    0.05657065 -0.02803951 -0.00359457  0.05732032
 -0.00485146 -0.1391072   0.08713413 -0.05609057  0.01844876 -0.1076109
 -0.11769404  0.03562198  0.00146383  0.10509583 -0.12851307  0.14053237
 -0.12213033  0.03633276  0.06702983  0.05664245  0.0649261   0.0110032
  0.02042235 -0.21494524  0.06138238  0.08493086 -0.07135925 -0.01263294
 -0.14238115 -0.12347589  0.04163258  0.01375979 -0.17816164  0.05965899
  0.04972611 -0.09533232 -0.08550908  0.13199385  0.00768183 -0.12946457
  0.09143462 -0.02390874  0.0780324   0.11876147 -0.03117177 -0.05805278
  0.14470696  0.20493662 -0.02990322 -0.17362201]",[ 33.736103 -25.641537]
2314,1343240,Thymesia,"[-0.15385002  0.00155555 -0.08139546  0.06122206 -0.05152853 -0.06809223
  0.03153699  0.04973544 -0.10819136 -0.10039778 -0.07510293 -0.00050201
  0.07036223 -0.14770353 -0.00813869  0.18972236 -0.0731328   0.02612194
 -0.05909881  0.02455333  0.02598107  0.01572208 -0.05789237 -0.04433868
  0.07556429  0.00518515  0.04600061  0.06509234 -0.05052521 -0.06088915
 -0.03075911 -0.07962772  0.07620489  0.03890416 -0.03837243  0.00832991
  0.03330519  0.04937787 -0.04901929  0.05453287 -0.02136302 -0.08241785
 -0.05019306 -0.11675303 -0.07632014  0.09733153  0.08966754 -0.09308641
  0.0313683   0.02079595  0.16083834  0.0050197  -0.08435572  0.00987382
  0.03152617 -0.00534598  0.03688952  0.10034343  0.16429734 -0.06391221
 -0.00819522 -0.00157563  0.11060821  0.08292323]",[30.272947 36.763187]
2315,1349230,5D Chess With Multiverse Time Travel,"[-0.15110762 -0.06446415 -0.1411948  -0.12103429  0.02636975 -0.00414072
  0.01604472 -0.12904614 -0.04918938 -0.05361158 -0.09948356  0.05957509
 -0.06867949 -0.0738855   0.14467983  0.05473511  0.11001046 -0.11383328
  0.17083119  0.01890955  0.05469512 -0.0302113   0.02008014 -0.07125913
 -0.06523892  0.13745585  0.09033991 -0.02763071 -0.17666635  0.00147339
  0.05521291  0.13546214 -0.00090382 -0.02740364  0.06748597  0.09288722
  0.01461354  0.04234759 -0.11394747  0.00727115 -0.1393409  -0.06750317
  0.02924718  0.04950511  0.00255877  0.0079895   0.00928565  0.01966663
  0.00760916  0.06408592 -0.06243294 -0.09114259 -0.02870006  0.03953379
 -0.01243462  0.05039503  0.01666203 -0.00219133  0.08902612  0.00985252
 -0.00439332 -0.07741485 -0.00269526 -0.13555954]",[-28.821165    1.6146044]
2316,1351630,Ys IX: Monstrum Nox,"[ 0.00910741  0.00242879 -0.22877628 -0.1538379   0.01373757  0.13215849
 -0.0082459  -0.10833836 -0.13761277  0.00500488 -0.08547905  0.144385
 -0.12255747 -0.03584893  0.02167165 -0.02447801 -0.03031274  0.05016213
  0.04493877 -0.03557267  0.10003465 -0.01760647  0.14965254 -0.01978352
  0.06982892  0.13655372  0.10742137  0.10597302 -0.08859795  0.16247721
  0.05240695  0.01205866 -0.07468934  0.2378557   0.05788705  0.09860434
 -0.04271482  0.02542836 -0.00226762  0.04666971 -0.04109909  0.04395375
 -0.07379328 -0.01289802  0.03232757  0.04304887 -0.1183754  -0.07849574
  0.0347039   0.02748869 -0.083097   -0.06901667  0.00180503 -0.04952865
  0.16587041 -0.07169666  0.09948058 -0.07732767  0.10483421  0.05720569
 -0.12010811  0.03080882 -0.10586358  0.06671966]",[-16.260935  29.9499  ]
2317,1419170,My Singing Monsters,"[-0.13127293  0.01106981 -0.15260044 -0.030395    0.14956196  0.01804826
 -0.01791735 -0.07508512 -0.02529153 -0.08875832 -0.04870997 -0.02796466
 -0.169854   -0.12831181  0.06109322 -0.18021491  0.07944112  0.03862434
  0.17397629 -0.04601688  0.05691735 -0.03817875  0.02559465  0.00100766
  0.02682189  0.09999008  0.05563797  0.03353213 -0.10329056  0.02478324
  0.02561289  0.21814251 -0.06756094  0.05094928  0.00808873  0.02227424
  0.01892019  0.02886683 -0.04458507 -0.01618975 -0.04862311 -0.04242077
  0.02238089  0.07444402  0.03635132  0.01511838 -0.00363795  0.01235583
 -0.06489427 -0.05361703 -0.04093717 -0.10240153  0.02575027  0.05275248
  0.00319439 -0.11684135 -0.03895814  0.043136    0.07091273 -0.00910407
  0.09969545 -0.01167882 -0.06824568 -0.09141334]",[-28.750694   5.464533]
2318,1359090,Zero Hour,"[-8.72360468e-02 -1.02134652e-01 -7.55161140e-03 -6.19451366e-02
 -2.13567372e-02  5.18379025e-02  1.34361938e-01 -2.28003219e-01
 -1.96758702e-01 -5.13736438e-03 -1.74398929e-01  9.57712159e-02
 -1.70873448e-01  2.71301180e-01  1.29522204e-01  4.35458645e-02
  6.35111272e-01 -5.10817878e-02  2.01060578e-01  6.93671107e-02
  4.19792160e-02  5.63930385e-02 -5.69383567e-03  6.77542314e-02
 -9.63482708e-02  5.70497848e-02  1.50420517e-01 -5.40121682e-02
 -2.96228956e-02  2.52408180e-02  5.13823554e-02  6.83604181e-02
  6.49910644e-02 -1.40062394e-02  2.09439788e-02 -9.83854234e-02
 -1.23940624e-01 -2.33446211e-02  1.86637454e-02 -8.14540014e-02
 -2.28067935e-01  2.96321586e-02 -3.29106711e-02 -1.45935302e-03
  1.59264237e-01 -1.37906283e-01 -6.21051267e-02 -5.87357059e-02
  6.93596974e-02  1.15010999e-01 -1.47617772e-01 -3.14948373e-02
 -4.62799296e-02  1.19944952e-01  4.61409725e-02  1.01183169e-01
  1.23174027e-01 -1.55003993e-02  2.36052205e-04  8.63779336e-02
 -2.33925693e-02  1.22866243e-01  7.46690407e-02 -1.92656755e-01]",[  1.5896564 -12.085704 ]
2319,1359980,POSTAL: Brain Damaged,"[-1.69869438e-01 -1.91901196e-02 -6.10068068e-02  4.08158787e-02
 -2.21835244e-02 -3.82065438e-02  1.41672313e-01 -9.17147025e-02
 -1.90319195e-01 -1.85843352e-02 -1.77371427e-01  6.14604242e-02
  4.57119718e-02 -1.08488880e-01  6.75453320e-02  9.71285105e-02
 -1.27979219e-02 -7.87397753e-03  1.22535815e-02 -3.17477388e-03
 -4.38915864e-02 -2.46155374e-02 -3.30185071e-02 -6.11768179e-02
  1.12031445e-01  2.78226193e-02 -1.83522955e-01  5.77560186e-01
  4.72982861e-02 -8.72101709e-02 -7.19983950e-02 -5.00273705e-02
  2.02632304e-02 -4.91268523e-02 -1.23051722e-02 -4.30152565e-02
 -2.05337143e-04  8.79966989e-02 -1.26482686e-02 -1.05368957e-01
 -9.51819271e-02 -4.22360860e-02 -2.16580350e-02 -6.29291311e-02
 -3.58633064e-02 -3.08868010e-02  6.19691350e-02 -1.46521896e-01
 -2.76452694e-02  4.42857482e-02  5.78437150e-02 -3.31220031e-02
 -3.35894078e-02  9.11762193e-03 -2.94553898e-02 -2.62567494e-03
  1.53035805e-01  8.51320177e-02  1.31837368e-01 -6.75240830e-02
  9.70048830e-02  4.89434674e-02  1.96690574e-01 -2.80217100e-02]",[37.108547 41.391884]
2320,1360000,The Infected,"[ 0.01406479  0.12916659 -0.00601953 -0.10595173 -0.1432042   0.03164181
 -0.04354568  0.03048393  0.09077544  0.04334072 -0.0569099   0.03363996
 -0.10104654 -0.0464433   0.02885256  0.01356178 -0.04597531  0.12740667
 -0.03717358 -0.07958912  0.16172175  0.01433332 -0.01120509 -0.08215632
 -0.06598856 -0.01594833 -0.00161134  0.08716594 -0.07959187  0.12138956
 -0.07624559 -0.06392132  0.07266894  0.11454041  0.01217448 -0.05726134
  0.01233783 -0.14631666  0.05083147  0.17606103 -0.02717926 -0.04845176
 -0.07029404 -0.15542218  0.05218643  0.12212197 -0.16253564  0.01780434
  0.07863416 -0.18305387 -0.02887192  0.16014981  0.00684092 -0.0738471
  0.10539459  0.02415558 -0.0192756   0.11163873 -0.03927944 -0.0522053
  0.04137325  0.09174419 -0.04076215 -0.06589323]",[ 32.286816 -24.422892]
2321,1361000,In Silence,"[-0.1032441  -0.01986155  0.07714013 -0.02516884  0.08998329 -0.37047452
  0.00654667 -0.00932721  0.00594337 -0.02314433 -0.06116641  0.07699911
 -0.05728193 -0.0039457   0.0787339  -0.05681354 -0.00056337 -0.07336595
 -0.02121833 -0.12990855 -0.01265611 -0.08048541  0.05622817 -0.07647159
 -0.07137541 -0.02614923 -0.02937795  0.09726872 -0.15742327 -0.03150263
 -0.04477037  0.05230543 -0.04788735  0.1037427   0.07489221  0.02290903
 -0.02810859 -0.03551144  0.01430359  0.0956851  -0.08638361 -0.07657626
 -0.009562   -0.29608086  0.02822451 -0.02057428 -0.05742514  0.09485814
  0.01255545 -0.02855021  0.01843238  0.07533947  0.04785611 -0.01428243
 -0.05876432 -0.02010721  0.01052422  0.13410164  0.04287823  0.02223709
  0.00495877  0.04670591 -0.05761383  0.25478005]",[36.49713  22.759302]
